rooms_2/navigation_2.ltlf,rooms_2/envs_csyft_1/envs_1.ltlf,0.015
rooms_2/navigation_2.ltlf,rooms_2/envs_csyft_1/envs_2.ltlf,0.026
rooms_3/navigation_3.ltlf,rooms_3/envs_csyft_1/envs_1.ltlf,0.023
rooms_3/navigation_3.ltlf,rooms_3/envs_csyft_1/envs_2.ltlf,0.032
rooms_3/navigation_3.ltlf,rooms_3/envs_csyft_1/envs_3.ltlf,0.037
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_1/envs_1.ltlf,0.039
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_1/envs_2.ltlf,0.062
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_1/envs_3.ltlf,0.085
rooms_4/navigation_4.ltlf,rooms_4/envs_csyft_1/envs_4.ltlf,0.097
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_1/envs_1.ltlf,0.401
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_1/envs_2.ltlf,0.799
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_1/envs_3.ltlf,1.192
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_1/envs_4.ltlf,1.62
rooms_5/navigation_5.ltlf,rooms_5/envs_csyft_1/envs_5.ltlf,2.004
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_1/envs_1.ltlf,113.624
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_1/envs_2.ltlf,226.089
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_1/envs_3.ltlf,335.73
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_1/envs_4.ltlf,450.045
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_1/envs_5.ltlf,565.691
rooms_6/navigation_6.ltlf,rooms_6/envs_csyft_1/envs_6.ltlf,674.931
